Date,adj close,Date,Comp,Negative,Neutral,Positive
2015-04-28,18110.140625,2015-04-28,-0.99,0.138,0.763,-0.99
2015-04-29,18035.529297,2015-04-29,-0.9951,0.158,0.742,-0.9951
2015-04-30,17840.519531,2015-04-30,-0.9939,0.135,0.771,-0.9939
2015-05-01,18024.060547,2015-05-01,-0.9978,0.146,0.793,-0.9978
2015-05-02,18039.50716166667,2015-05-02,-0.9934,0.149,0.784,-0.9934
2015-05-03,18054.953776333332,2015-05-03,-0.9628,0.164,0.705,-0.9628
2015-05-04,18070.400391,2015-05-04,-0.9903,0.152,0.766,-0.9903
2015-05-05,17928.199219,2015-05-05,-0.9972,0.14,0.8,-0.9972
2015-05-06,17841.980469,2015-05-06,-0.9973,0.146,0.784,-0.9973
2015-05-07,17924.060547,2015-05-07,-0.9986,0.167,0.754,-0.9986
2015-05-08,18191.109375,2015-05-08,-0.998,0.166,0.752,-0.998
2015-05-09,18162.462890666666,2015-05-09,-0.9954,0.164,0.738,-0.9954
2015-05-10,18133.816406333335,2015-05-10,-0.9952,0.241,0.635,-0.9952
2015-05-11,18105.169922,2015-05-11,-0.9932,0.149,0.786,-0.9932
2015-05-12,18068.230469,2015-05-12,-0.999,0.179,0.757,-0.999
2015-05-13,18060.490234,2015-05-13,-0.9984,0.182,0.728,-0.9984
2015-05-14,18252.240234,2015-05-14,-0.9984,0.174,0.718,-0.9984
2015-05-15,18272.560547,2015-05-15,-0.9976,0.162,0.755,-0.9976
2015-05-16,18281.333984333334,2015-05-16,-0.998,0.16,0.813,-0.998
2015-05-17,18290.107421666668,2015-05-17,-0.219,0.105,0.782,-0.219
2015-05-18,18298.880859,2015-05-18,-0.9949,0.174,0.748,-0.9949
2015-05-19,18312.390625,2015-05-19,-0.9966,0.139,0.784,-0.9966
2015-05-20,18285.400391,2015-05-20,-0.995,0.136,0.781,-0.995
2015-05-21,18285.740234,2015-05-21,-0.9599,0.112,0.799,-0.9599
2015-05-22,18232.019531,2015-05-22,-0.9981,0.168,0.752,-0.9981
2015-05-23,18184.39941375,2015-05-23,-0.9981,0.192,0.728,-0.9981
2015-05-24,18136.7792965,2015-05-24,-0.998,0.238,0.666,-0.998
2015-05-25,18089.15917925,2015-05-25,-0.9975,0.206,0.724,-0.9975
2015-05-26,18041.539062,2015-05-26,-0.987,0.137,0.769,-0.987
2015-05-27,18162.990234,2015-05-27,-0.9974,0.157,0.763,-0.9974
2015-05-28,18126.119141,2015-05-28,-0.9985,0.182,0.736,-0.9985
2015-05-29,18010.679688,2015-05-29,-0.9982,0.16,0.768,-0.9982
2015-05-30,18020.576172333334,2015-05-30,-0.9957,0.177,0.737,-0.9957
2015-05-31,18030.472656666665,2015-05-31,-0.9709,0.113,0.818,-0.9709
2015-06-01,18040.369141,2015-06-01,-0.9974,0.185,0.76,-0.9974
2015-06-02,18011.939453,2015-06-02,-0.9938,0.187,0.669,-0.9938
2015-06-03,18076.269531,2015-06-03,-0.6057,0.108,0.797,-0.6057
2015-06-04,17905.580078,2015-06-04,-0.999,0.173,0.749,-0.999
2015-06-05,17849.460938,2015-06-05,-0.999,0.18,0.761,-0.999
2015-06-06,17821.824219000002,2015-06-06,-0.9957,0.185,0.721,-0.9957
2015-06-07,17794.1875,2015-06-07,-0.957,0.142,0.768,-0.957
2015-06-08,17766.550781,2015-06-08,-0.9639,0.135,0.766,-0.9639
2015-06-09,17764.039062,2015-06-09,-0.899,0.127,0.767,-0.899
2015-06-10,18000.400391,2015-06-10,-0.9922,0.115,0.832,-0.9922
2015-06-11,18039.369141,2015-06-11,-0.9931,0.151,0.743,-0.9931
2015-06-12,17898.839844,2015-06-12,-0.9932,0.129,0.784,-0.9932
2015-06-13,17862.94987,2015-06-13,-0.9952,0.172,0.726,-0.9952
2015-06-14,17827.059896,2015-06-14,-0.9619,0.121,0.836,-0.9619
2015-06-15,17791.169922,2015-06-15,-0.7553,0.137,0.751,-0.7553
2015-06-16,17904.480469,2015-06-16,-0.9919,0.129,0.785,-0.9919
2015-06-17,17935.740234,2015-06-17,-0.9982,0.168,0.767,-0.9982
2015-06-18,18115.839844,2015-06-18,-0.9993,0.212,0.709,-0.9993
2015-06-19,18015.949219,2015-06-19,-0.9913,0.145,0.751,-0.9913
2015-06-20,18050.559245,2015-06-20,-0.9948,0.149,0.77,-0.9948
2015-06-21,18085.169271,2015-06-21,-0.9963,0.205,0.691,-0.9963
2015-06-22,18119.779297,2015-06-22,-0.9928,0.179,0.73,-0.9928
2015-06-23,18144.070312,2015-06-23,-0.9984,0.162,0.769,-0.9984
2015-06-24,17966.070312,2015-06-24,-0.9944,0.139,0.775,-0.9944
2015-06-25,17890.359375,2015-06-25,-0.9964,0.176,0.713,-0.9964
2015-06-26,17946.679688,2015-06-26,-0.976,0.194,0.63,-0.976
2015-06-27,17829.902995,2015-06-27,-0.9958,0.179,0.769,-0.9958
2015-06-28,17713.126302,2015-06-28,-0.9472,0.152,0.737,-0.9472
2015-06-29,17596.349609,2015-06-29,-0.9917,0.162,0.757,-0.9917
2015-06-30,17619.509766,2015-06-30,-0.9937,0.154,0.732,-0.9937
2015-07-01,17757.910156,2015-07-01,-0.8385,0.13,0.745,-0.8385
2015-07-02,17730.109375,2015-07-02,-0.9558,0.164,0.684,-0.9558
2015-07-03,17718.47705075,2015-07-03,-0.9978,0.175,0.746,-0.9978
2015-07-04,17706.8447265,2015-07-04,-0.9929,0.176,0.747,-0.9929
2015-07-05,17695.21240225,2015-07-05,-0.9959,0.218,0.664,-0.9959
2015-07-06,17683.580078,2015-07-06,0.8316,0.096,0.789,0.8316
2015-07-07,17776.910156,2015-07-07,-0.9966,0.145,0.784,-0.9966
2015-07-08,17515.419922,2015-07-08,-0.9979,0.175,0.733,-0.9979
2015-07-09,17548.619141,2015-07-09,-0.9986,0.164,0.771,-0.9986
2015-07-10,17760.410156,2015-07-10,-0.9964,0.176,0.723,-0.9964
2015-07-11,17832.833333333336,2015-07-11,-0.9939,0.175,0.723,-0.9939
2015-07-12,17905.256510666666,2015-07-12,-0.9984,0.208,0.731,-0.9984
2015-07-13,17977.679688,2015-07-13,-0.9911,0.149,0.789,-0.9911
2015-07-14,18053.580078,2015-07-14,-0.999,0.186,0.748,-0.999
2015-07-15,18050.169922,2015-07-15,-0.9988,0.209,0.69,-0.9988
2015-07-16,18120.25,2015-07-16,-0.9727,0.152,0.712,-0.9727
2015-07-17,18086.449219,2015-07-17,-0.9963,0.166,0.738,-0.9963
2015-07-18,18091.102864666667,2015-07-18,-0.9992,0.229,0.698,-0.9992
2015-07-19,18095.756510333333,2015-07-19,-0.9947,0.19,0.727,-0.9947
2015-07-20,18100.410156,2015-07-20,-0.9932,0.156,0.781,-0.9932
2015-07-21,17919.289062,2015-07-21,-0.9942,0.135,0.776,-0.9942
2015-07-22,17851.039062,2015-07-22,-0.9902,0.122,0.801,-0.9902
2015-07-23,17731.919922,2015-07-23,-0.9945,0.152,0.747,-0.9945
2015-07-24,17568.529297,2015-07-24,-0.9955,0.155,0.757,-0.9955
2015-07-25,17525.882812666667,2015-07-25,-0.9987,0.204,0.742,-0.9987
2015-07-26,17483.236328333332,2015-07-26,-0.9956,0.173,0.76,-0.9956
2015-07-27,17440.589844,2015-07-27,-0.991,0.141,0.786,-0.991
2015-07-28,17630.269531,2015-07-28,-0.9964,0.136,0.805,-0.9964
2015-07-29,17751.390625,2015-07-29,-0.9856,0.151,0.737,-0.9856
2015-07-30,17745.980469,2015-07-30,-0.9947,0.131,0.788,-0.9947
2015-07-31,17689.859375,2015-07-31,-0.9919,0.129,0.782,-0.9919
2015-08-01,17659.305989666667,2015-08-01,-0.9979,0.183,0.749,-0.9979
2015-08-02,17628.75260433333,2015-08-02,-0.9839,0.148,0.774,-0.9839
2015-08-03,17598.199219,2015-08-03,-0.9932,0.184,0.704,-0.9932
2015-08-04,17550.689453,2015-08-04,-0.9977,0.154,0.744,-0.9977
2015-08-05,17540.470703,2015-08-05,-0.9971,0.136,0.814,-0.9971
2015-08-06,17419.75,2015-08-06,-0.9981,0.184,0.703,-0.9981
2015-08-07,17373.380859,2015-08-07,-0.9974,0.156,0.752,-0.9974
2015-08-08,17453.977213333335,2015-08-08,-0.9978,0.181,0.749,-0.9978
2015-08-09,17534.573567666666,2015-08-09,-0.9892,0.145,0.805,-0.9892
2015-08-10,17615.169922,2015-08-10,-0.9942,0.141,0.8,-0.9942
2015-08-11,17402.839844,2015-08-11,-0.9988,0.17,0.768,-0.9988
2015-08-12,17402.509766,2015-08-12,-0.9965,0.152,0.761,-0.9965
2015-08-13,17408.25,2015-08-13,-0.9993,0.197,0.723,-0.9993
2015-08-14,17477.400391,2015-08-14,-0.8313,0.081,0.849,-0.8313
2015-08-15,17499.99349,2015-08-15,-0.9977,0.199,0.731,-0.9977
2015-08-16,17522.586589,2015-08-16,-0.9658,0.17,0.723,-0.9658
2015-08-17,17545.179688,2015-08-17,-0.9905,0.154,0.76,-0.9905
2015-08-18,17511.339844,2015-08-18,-0.997,0.177,0.706,-0.997
2015-08-19,17348.730469,2015-08-19,-0.9962,0.133,0.806,-0.9962
2015-08-20,16990.689453,2015-08-20,-0.9973,0.185,0.782,-0.9973
2015-08-21,16459.75,2015-08-21,-0.9835,0.15,0.747,-0.9835
2015-08-22,16263.616536333333,2015-08-22,-0.9795,0.116,0.824,-0.9795
2015-08-23,16067.483072666668,2015-08-23,-0.9967,0.176,0.776,-0.9967
2015-08-24,15871.349609,2015-08-24,-0.9927,0.136,0.803,-0.9927
2015-08-25,15666.44043,2015-08-25,-0.9874,0.142,0.742,-0.9874
2015-08-26,16285.509766,2015-08-26,-0.9986,0.164,0.775,-0.9986
2015-08-27,16654.769531,2015-08-27,-0.9969,0.158,0.756,-0.9969
2015-08-28,16643.009766,2015-08-28,-0.9956,0.157,0.758,-0.9956
2015-08-29,16604.682943,2015-08-29,-0.9945,0.163,0.748,-0.9945
2015-08-30,16566.35612,2015-08-30,-0.9882,0.155,0.76,-0.9882
2015-08-31,16528.029297,2015-08-31,-0.9976,0.182,0.752,-0.9976
2015-09-01,16058.349609,2015-09-01,-0.9972,0.169,0.718,-0.9972
2015-09-02,16351.379883,2015-09-02,-0.9979,0.16,0.765,-0.9979
2015-09-03,16374.759766,2015-09-03,-0.989,0.117,0.807,-0.989
2015-09-04,16102.379883,2015-09-04,-0.9984,0.179,0.726,-0.9984
2015-09-05,16199.95483425,2015-09-05,-0.9982,0.19,0.755,-0.9982
2015-09-06,16297.529785499999,2015-09-06,-0.8957,0.137,0.758,-0.8957
2015-09-07,16395.10473675,2015-09-07,-0.9949,0.189,0.718,-0.9949
2015-09-08,16492.679688,2015-09-08,-0.9923,0.138,0.781,-0.9923
2015-09-09,16253.570312,2015-09-09,-0.9985,0.174,0.727,-0.9985
2015-09-10,16330.400391,2015-09-10,-0.9963,0.156,0.731,-0.9963
2015-09-11,16433.089844,2015-09-11,-0.9976,0.16,0.752,-0.9976
2015-09-12,16412.379882999998,2015-09-12,-0.9955,0.176,0.709,-0.9955
2015-09-13,16391.669922,2015-09-13,-0.9694,0.157,0.745,-0.9694
2015-09-14,16370.959961,2015-09-14,0.6608,0.083,0.819,0.6608
2015-09-15,16599.849609,2015-09-15,-0.9973,0.158,0.75,-0.9973
2015-09-16,16739.949219,2015-09-16,-0.9992,0.189,0.736,-0.9992
2015-09-17,16674.740234,2015-09-17,-0.9986,0.143,0.797,-0.9986
2015-09-18,16384.580078,2015-09-18,-0.9989,0.191,0.725,-0.9989
2015-09-19,16426.449869666667,2015-09-19,-0.9934,0.133,0.796,-0.9934
2015-09-20,16468.31966133333,2015-09-20,-0.1779,0.105,0.783,-0.1779
2015-09-21,16510.189453,2015-09-21,0.3985,0.121,0.751,0.3985
2015-09-22,16330.469727,2015-09-22,-0.9785,0.14,0.744,-0.9785
2015-09-23,16279.889648,2015-09-23,-0.9986,0.163,0.761,-0.9986
2015-09-24,16201.320312,2015-09-24,-0.9897,0.111,0.821,-0.9897
2015-09-25,16314.669922,2015-09-25,-0.8329,0.144,0.729,-0.8329
2015-09-26,16210.409830666666,2015-09-26,-0.9865,0.129,0.791,-0.9865
2015-09-27,16106.149739333334,2015-09-27,-0.996,0.154,0.789,-0.996
2015-09-28,16001.889648,2015-09-28,-0.9198,0.107,0.809,-0.9198
2015-09-29,16049.129883,2015-09-29,-0.9964,0.143,0.747,-0.9964
2015-09-30,16284.700195,2015-09-30,-0.9985,0.163,0.751,-0.9985
2015-10-01,16272.009766,2015-10-01,-0.9987,0.182,0.714,-0.9987
2015-10-02,16472.369141,2015-10-02,-0.9989,0.174,0.744,-0.9989
2015-10-03,16573.722656666665,2015-10-03,-0.9959,0.128,0.826,-0.9959
2015-10-04,16675.076172333334,2015-10-04,-0.9968,0.225,0.67,-0.9968
2015-10-05,16776.429688,2015-10-05,-0.9398,0.14,0.734,-0.9398
2015-10-06,16790.189453,2015-10-06,-0.964,0.132,0.75,-0.964
2015-10-07,16912.289062,2015-10-07,-0.998,0.154,0.754,-0.998
2015-10-08,17050.75,2015-10-08,-0.9958,0.128,0.788,-0.9958
2015-10-09,17084.490234,2015-10-09,-0.9974,0.165,0.724,-0.9974
2015-10-10,17100.279947666666,2015-10-10,-0.9968,0.178,0.73,-0.9968
2015-10-11,17116.069661333335,2015-10-11,-0.9919,0.158,0.743,-0.9919
2015-10-12,17131.859375,2015-10-12,0.7486,0.073,0.836,0.7486
2015-10-13,17081.890625,2015-10-13,-0.9973,0.131,0.805,-0.9973
2015-10-14,16924.75,2015-10-14,-0.9889,0.131,0.77,-0.9889
2015-10-15,17141.75,2015-10-15,-0.995,0.148,0.744,-0.995
2015-10-16,17215.970703,2015-10-16,-0.9993,0.214,0.7,-0.9993
2015-10-17,17220.826822666666,2015-10-17,-0.9936,0.185,0.681,-0.9936
2015-10-18,17225.682942333333,2015-10-18,0.861,0.115,0.744,0.861
2015-10-19,17230.539062,2015-10-19,0.5043,0.089,0.799,0.5043
2015-10-20,17217.109375,2015-10-20,-0.9935,0.151,0.734,-0.9935
2015-10-21,17168.609375,2015-10-21,-0.9983,0.162,0.747,-0.9983
2015-10-22,17489.160156,2015-10-22,-0.9953,0.141,0.754,-0.9953
2015-10-23,17646.699219,2015-10-23,-0.9872,0.129,0.769,-0.9872
2015-10-24,17638.81640633333,2015-10-24,-0.9942,0.174,0.738,-0.9942
2015-10-25,17630.93359366667,2015-10-25,-0.9769,0.13,0.821,-0.9769
2015-10-26,17623.050781,2015-10-26,-0.9684,0.113,0.799,-0.9684
2015-10-27,17581.429688,2015-10-27,-0.9805,0.101,0.838,-0.9805
2015-10-28,17779.519531,2015-10-28,-0.999,0.188,0.71,-0.999
2015-10-29,17755.800781,2015-10-29,-0.9995,0.2,0.724,-0.9995
2015-10-30,17663.539062,2015-10-30,-0.9978,0.158,0.748,-0.9978
2015-10-31,17718.61263,2015-10-31,-0.9934,0.161,0.741,-0.9934
2015-11-01,17773.686198,2015-11-01,-0.9948,0.146,0.804,-0.9948
2015-11-02,17828.759766,2015-11-02,-0.9009,0.096,0.822,-0.9009
2015-11-03,17918.150391,2015-11-03,-0.9985,0.157,0.755,-0.9985
2015-11-04,17867.580078,2015-11-04,-0.994,0.133,0.775,-0.994
2015-11-05,17863.429688,2015-11-05,0.743,0.062,0.832,0.743
2015-11-06,17910.330078,2015-11-06,0.3612,0.035,0.902,0.3612
2015-11-07,17850.380208333332,2015-11-07,-0.9851,0.121,0.799,-0.9851
2015-11-08,17790.430338666665,2015-11-08,-0.9915,0.149,0.773,-0.9915
2015-11-09,17730.480469,2015-11-09,-0.9961,0.181,0.715,-0.9961
2015-11-10,17758.210938,2015-11-10,-0.9974,0.174,0.718,-0.9974
2015-11-11,17702.220703,2015-11-11,0.5939,0.115,0.784,0.5939
2015-11-12,17448.070312,2015-11-12,-0.99,0.111,0.82,-0.99
2015-11-13,17245.240234,2015-11-13,-0.9863,0.123,0.782,-0.9863
2015-11-14,17324.496744666667,2015-11-14,-0.9984,0.189,0.735,-0.9984
2015-11-15,17403.753255333333,2015-11-15,-0.9991,0.261,0.667,-0.9991
2015-11-16,17483.009766,2015-11-16,-0.983,0.17,0.718,-0.983
2015-11-17,17489.5,2015-11-17,-0.999,0.196,0.704,-0.999
2015-11-18,17737.160156,2015-11-18,-0.9989,0.17,0.758,-0.9989
2015-11-19,17732.75,2015-11-19,-0.9975,0.174,0.721,-0.9975
2015-11-20,17823.810547,2015-11-20,-0.9989,0.203,0.699,-0.9989
2015-11-21,17813.433594000002,2015-11-21,-0.9971,0.187,0.73,-0.9971
2015-11-22,17803.056641,2015-11-22,-0.9976,0.211,0.722,-0.9976
2015-11-23,17792.679688,2015-11-23,-0.9966,0.174,0.734,-0.9966
2015-11-24,17812.189453,2015-11-24,-0.9994,0.183,0.753,-0.9994
2015-11-25,17813.390625,2015-11-25,-0.9965,0.177,0.702,-0.9965
2015-11-26,17813.390625,2015-11-26,-0.9963,0.183,0.713,-0.9963
2015-11-27,17813.390625,2015-11-27,-0.995,0.163,0.764,-0.995
2015-11-28,17782.233724,2015-11-28,-0.9984,0.255,0.64,-0.9984
2015-11-29,17751.076823,2015-11-29,-0.981,0.154,0.744,-0.981
2015-11-30,17719.919922,2015-11-30,-0.9983,0.165,0.738,-0.9983
2015-12-01,17888.349609,2015-12-01,-0.9982,0.162,0.748,-0.9982
2015-12-02,17729.679688,2015-12-02,-0.8272,0.1,0.823,-0.8272
2015-12-03,17477.669922,2015-12-03,-0.9982,0.159,0.761,-0.9982
2015-12-04,17847.630859,2015-12-04,-0.9989,0.178,0.736,-0.9989
2015-12-05,17808.590494666667,2015-12-05,-0.9993,0.228,0.708,-0.9993
2015-12-06,17769.550130333333,2015-12-06,-0.9989,0.243,0.71,-0.9989
2015-12-07,17730.509766,2015-12-07,-0.9832,0.144,0.753,-0.9832
2015-12-08,17568.0,2015-12-08,-0.9995,0.211,0.701,-0.9995
2015-12-09,17492.300781,2015-12-09,-0.9974,0.144,0.776,-0.9974
2015-12-10,17574.75,2015-12-10,-0.9991,0.198,0.681,-0.9991
2015-12-11,17265.210938,2015-12-11,-0.996,0.142,0.77,-0.996
2015-12-12,17299.640625333333,2015-12-12,-0.9987,0.186,0.767,-0.9987
2015-12-13,17334.070312666667,2015-12-13,-0.9955,0.19,0.727,-0.9955
2015-12-14,17368.5,2015-12-14,-0.6666,0.102,0.808,-0.6666
2015-12-15,17524.910156,2015-12-15,-0.9975,0.142,0.784,-0.9975
2015-12-16,17749.089844,2015-12-16,-0.9974,0.151,0.751,-0.9974
2015-12-17,17495.839844,2015-12-17,-0.9991,0.182,0.714,-0.9991
2015-12-18,17128.550781,2015-12-18,-0.9943,0.154,0.741,-0.9943
2015-12-19,17169.573567666666,2015-12-19,-0.9971,0.148,0.793,-0.9971
2015-12-20,17210.596354333335,2015-12-20,-0.4201,0.127,0.757,-0.4201
2015-12-21,17251.619141,2015-12-21,-0.9866,0.121,0.811,-0.9866
2015-12-22,17417.269531,2015-12-22,-0.9994,0.223,0.687,-0.9994
2015-12-23,17602.609375,2015-12-23,-0.9959,0.161,0.738,-0.9959
2015-12-24,17552.169922,2015-12-24,-0.9964,0.176,0.714,-0.9964
2015-12-25,17546.19482425,2015-12-25,-0.9964,0.201,0.706,-0.9964
2015-12-26,17540.2197265,2015-12-26,-0.9925,0.203,0.688,-0.9925
2015-12-27,17534.244628750002,2015-12-27,-0.995,0.237,0.718,-0.995
2015-12-28,17528.269531,2015-12-28,-0.9922,0.153,0.778,-0.9922
2015-12-29,17720.980469,2015-12-29,-0.9924,0.135,0.777,-0.9924
2015-12-30,17603.869141,2015-12-30,-0.9923,0.14,0.781,-0.9923
2015-12-31,17425.029297,2015-12-31,-0.2452,0.118,0.77,-0.2452
2016-01-01,17356.006836,2016-01-01,-0.9967,0.184,0.748,-0.9967
2016-01-02,17286.984375,2016-01-02,-0.9227,0.14,0.749,-0.9227
2016-01-03,17217.961914,2016-01-03,-0.9615,0.159,0.727,-0.9615
2016-01-04,17148.939453,2016-01-04,0.966,0.063,0.84,0.966
2016-01-05,17158.660156,2016-01-05,-0.9974,0.152,0.774,-0.9974
2016-01-06,16906.509766,2016-01-06,-0.9975,0.141,0.789,-0.9975
2016-01-07,16514.099609,2016-01-07,-0.9945,0.129,0.789,-0.9945
2016-01-08,16346.450195,2016-01-08,-0.9968,0.126,0.822,-0.9968
2016-01-09,16363.823567333333,2016-01-09,-0.9186,0.12,0.8,-0.9186
2016-01-10,16381.196939666666,2016-01-10,-0.8835,0.137,0.743,-0.8835
2016-01-11,16398.570312,2016-01-11,-0.9923,0.163,0.728,-0.9923
2016-01-12,16516.220703,2016-01-12,0.6512,0.108,0.778,0.6512
2016-01-13,16151.410156,2016-01-13,-0.9975,0.186,0.693,-0.9975
2016-01-14,16379.049805,2016-01-14,-0.9967,0.149,0.758,-0.9967
2016-01-15,15988.080078,2016-01-15,-0.9978,0.167,0.748,-0.9978
2016-01-16,15995.06494125,2016-01-16,-0.9953,0.178,0.706,-0.9953
2016-01-17,16002.0498045,2016-01-17,-0.9734,0.171,0.685,-0.9734
2016-01-18,16009.03466775,2016-01-18,-0.9355,0.127,0.769,-0.9355
2016-01-19,16016.019531,2016-01-19,-0.9919,0.141,0.755,-0.9919
2016-01-20,15766.740234,2016-01-20,-0.9798,0.128,0.782,-0.9798
2016-01-21,15882.679688,2016-01-21,-0.9978,0.165,0.736,-0.9978
2016-01-22,16093.509766,2016-01-22,-0.9991,0.186,0.738,-0.9991
2016-01-23,16024.079753,2016-01-23,-0.9983,0.173,0.746,-0.9983
2016-01-24,15954.649739999999,2016-01-24,-0.9941,0.185,0.742,-0.9941
2016-01-25,15885.219727,2016-01-25,-0.9855,0.119,0.802,-0.9855
2016-01-26,16167.230469,2016-01-26,-0.9972,0.147,0.753,-0.9972
2016-01-27,15944.459961,2016-01-27,-0.997,0.126,0.804,-0.997
2016-01-28,16069.639648,2016-01-28,-0.998,0.15,0.776,-0.998
2016-01-29,16466.300781,2016-01-29,-0.9968,0.15,0.756,-0.9968
2016-01-30,16460.59375,2016-01-30,-0.9992,0.19,0.752,-0.9992
2016-01-31,16454.886719000002,2016-01-31,-0.8665,0.102,0.82,-0.8665
2016-02-01,16449.179688,2016-02-01,-0.9943,0.144,0.787,-0.9943
2016-02-02,16153.540039,2016-02-02,-0.9967,0.154,0.74,-0.9967
2016-02-03,16336.660156,2016-02-03,-0.9872,0.122,0.785,-0.9872
2016-02-04,16416.580078,2016-02-04,-0.9987,0.162,0.751,-0.9987
2016-02-05,16204.969727,2016-02-05,-0.9989,0.183,0.723,-0.9989
2016-02-06,16145.663086333334,2016-02-06,-0.9723,0.126,0.776,-0.9723
2016-02-07,16086.356445666666,2016-02-07,-0.9806,0.128,0.804,-0.9806
2016-02-08,16027.049805,2016-02-08,-0.9941,0.153,0.755,-0.9941
2016-02-09,16014.379883,2016-02-09,-0.9968,0.167,0.749,-0.9968
2016-02-10,15914.740234,2016-02-10,-0.9872,0.129,0.783,-0.9872
2016-02-11,15660.179688,2016-02-11,-0.9992,0.174,0.756,-0.9992
2016-02-12,15973.839844,2016-02-12,-0.9974,0.179,0.692,-0.9974
2016-02-13,16029.482422000001,2016-02-13,-0.9925,0.15,0.768,-0.9925
2016-02-14,16085.125,2016-02-14,-0.9961,0.198,0.713,-0.9961
2016-02-15,16140.767577999999,2016-02-15,0.6634,0.101,0.798,0.6634
2016-02-16,16196.410156,2016-02-16,-0.9169,0.102,0.805,-0.9169
2016-02-17,16453.830078,2016-02-17,-0.9511,0.104,0.814,-0.9511
2016-02-18,16413.429688,2016-02-18,-0.9609,0.122,0.778,-0.9609
2016-02-19,16391.990234,2016-02-19,-0.9973,0.152,0.765,-0.9973
2016-02-20,16468.213541333334,2016-02-20,-0.9711,0.122,0.774,-0.9711
2016-02-21,16544.436848666668,2016-02-21,-0.8555,0.158,0.769,-0.8555
2016-02-22,16620.660156,2016-02-22,-0.8124,0.078,0.848,-0.8124
2016-02-23,16431.779297,2016-02-23,-0.9935,0.125,0.792,-0.9935
2016-02-24,16484.990234,2016-02-24,-0.9916,0.145,0.751,-0.9916
2016-02-25,16697.289062,2016-02-25,-0.9959,0.137,0.788,-0.9959
2016-02-26,16639.970703,2016-02-26,-0.9988,0.188,0.714,-0.9988
2016-02-27,16598.813802,2016-02-27,-0.9981,0.19,0.722,-0.9981
2016-02-28,16557.656901,2016-02-28,-0.9955,0.167,0.755,-0.9955
2016-02-29,16516.5,2016-02-29,-0.9803,0.127,0.791,-0.9803
2016-03-01,16865.080078,2016-03-01,-0.4234,0.101,0.78,-0.4234
2016-03-02,16899.320312,2016-03-02,-0.9949,0.147,0.754,-0.9949
2016-03-03,16943.900391,2016-03-03,0.9595,0.124,0.74,0.9595
2016-03-04,17006.769531,2016-03-04,-0.9938,0.161,0.711,-0.9938
2016-03-05,17029.162760333333,2016-03-05,-0.9916,0.144,0.784,-0.9916
2016-03-06,17051.555989666667,2016-03-06,-0.9657,0.129,0.786,-0.9657
2016-03-07,17073.949219,2016-03-07,-0.9523,0.126,0.764,-0.9523
2016-03-08,16964.099609,2016-03-08,-0.9901,0.135,0.765,-0.9901
2016-03-09,17000.359375,2016-03-09,-0.8262,0.112,0.785,-0.8262
2016-03-10,16995.130859,2016-03-10,-0.9962,0.15,0.767,-0.9962
2016-03-11,17213.310547,2016-03-11,-0.9974,0.167,0.729,-0.9974
2016-03-12,17218.583984333334,2016-03-12,-0.9982,0.194,0.714,-0.9982
2016-03-13,17223.857421666668,2016-03-13,-0.9677,0.16,0.731,-0.9677
2016-03-14,17229.130859,2016-03-14,-0.9953,0.191,0.695,-0.9953
2016-03-15,17251.529297,2016-03-15,-0.9928,0.133,0.775,-0.9928
2016-03-16,17325.759766,2016-03-16,-0.9992,0.188,0.734,-0.9992
2016-03-17,17481.490234,2016-03-17,-0.9528,0.135,0.75,-0.9528
2016-03-18,17602.300781,2016-03-18,-0.9967,0.14,0.797,-0.9967
2016-03-19,17609.490234333334,2016-03-19,-0.9902,0.165,0.734,-0.9902
2016-03-20,17616.679687666667,2016-03-20,-0.9778,0.131,0.806,-0.9778
2016-03-21,17623.869141,2016-03-21,-0.7346,0.109,0.795,-0.7346
2016-03-22,17582.570312,2016-03-22,-0.996,0.167,0.72,-0.996
2016-03-23,17502.589844,2016-03-23,-0.9954,0.174,0.743,-0.9954
2016-03-24,17515.730469,2016-03-24,-0.9958,0.137,0.792,-0.9958
2016-03-25,17520.645507999998,2016-03-25,-0.995,0.143,0.779,-0.995
2016-03-26,17525.560547,2016-03-26,-0.9979,0.19,0.76,-0.9979
2016-03-27,17530.475586,2016-03-27,-0.9887,0.146,0.788,-0.9887
2016-03-28,17535.390625,2016-03-28,-0.9911,0.131,0.815,-0.9911
2016-03-29,17633.109375,2016-03-29,-0.994,0.129,0.822,-0.994
2016-03-30,17716.660156,2016-03-30,-0.9923,0.145,0.758,-0.9923
2016-03-31,17685.089844,2016-03-31,-0.9988,0.153,0.745,-0.9988
2016-04-01,17792.75,2016-04-01,-0.9966,0.156,0.745,-0.9966
2016-04-02,17774.166666666668,2016-04-02,-0.993,0.158,0.761,-0.993
2016-04-03,17755.583333333332,2016-04-03,-0.9118,0.09,0.866,-0.9118
2016-04-04,17737.0,2016-04-04,-0.9927,0.129,0.827,-0.9927
2016-04-05,17603.320312,2016-04-05,-0.9684,0.107,0.822,-0.9684
2016-04-06,17716.050781,2016-04-06,-0.9967,0.153,0.762,-0.9967
2016-04-07,17541.960938,2016-04-07,-0.9958,0.16,0.737,-0.9958
2016-04-08,17576.960938,2016-04-08,-0.9913,0.124,0.796,-0.9913
2016-04-09,17570.110677333334,2016-04-09,-0.9574,0.103,0.84,-0.9574
